1, 157
2, 155
3, 156
4, 160
5, 156
6, 150
7, 147
8, 158
9, 152
10, 159
11, 155
12, 160
13, 157
14, 159
15, 158
16, 159
17, 158
18, 159
19, 160
20, 159
21, 159
22, 159
23, 159
24, 158
25, 157
26, 158
27, 158
28, 155
29, 107
30, 156
31, 148
32, 158
33, 157
34, 159
35, 156
36, 157
37, 159
38, 158
39, 158
40, 159
41, 157
42, 120
43, 155
44, 146
45, 140
46, 156
47, 144
48, 157
49, 152
50, 159
51, 157
52, 157
53, 157
54, 159
55, 151
56, 158
57, 151
58, 158
59, 158
60, 159
61, 160
62, 159
63, 155
64, 156
65, 158
66, 158
67, 157
68, 156
69, 144
70, 158
71, 157
72, 156
73, 152
74, 159
75, 160
76, 153
77, 155
78, 155
79, 155
80, 147
81, 159
82, 159
83, 160
84, 156
85, 157
86, 152
87, 157
88, 117
89, 160
90, 65
91, 160
92, 158
93, 155
94, 158
95, 151
96, 158
97, 155
98, 158
99, 150
100, 157
